datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 16:20:47,1231,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.32,93.184.78.116,GET,316,23498,23814,https://github.com/api/v2/items,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,13,TCP_HIT
2024-03-14 16:21:05,2713,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.114,93.184.105.39,GET,885,75009,75894,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-34,j.okafor,22,TCP_MISS
2024-03-14 16:21:19,2163,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.164,93.184.64.162,GET,1476,21685,23161,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-04,m.chen,58,TCP_MISS
2024-03-14 16:22:14,1759,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.160,93.184.97.174,GET,2246,10801,13047,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-40,l.novak,48,TCP_MISS
2024-03-14 16:22:49,2493,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.94,93.184.200.165,GET,1809,39278,41087,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-14,j.okafor,4,TCP_HIT
2024-03-14 16:23:23,1919,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.120,93.184.23.57,GET,2479,17392,19871,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-40,l.novak,153,TCP_MISS
2024-03-14 16:23:29,2504,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.105,93.184.210.235,GET,902,24616,25518,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-25,a.rivera,90,TCP_MISS
2024-03-14 16:23:36,2007,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.8,93.184.86.186,GET,1496,26335,27831,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-08,l.novak,182,TCP_MISS
2024-03-14 16:24:12,1480,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.81,93.184.236.223,GET,999,26287,27286,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-01,s.patel,76,TCP_MISS
2024-03-14 16:24:14,2645,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.46,93.184.67.141,GET,2466,28297,30763,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-06,d.kim,58,TCP_MISS
2024-03-14 16:24:19,2948,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.149,93.184.118.200,GET,1379,52867,54246,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-29,s.patel,4,TCP_HIT
2024-03-14 16:26:50,1869,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.70,93.184.203.1,GET,1811,88128,89939,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-30,d.kim,30,TCP_MISS
2024-03-14 16:26:58,2294,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.95,93.184.61.21,GET,554,32088,32642,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Authentication Required,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-15,a.rivera,7,TCP_MISS
2024-03-14 16:28:41,2997,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.198,93.184.21.19,GET,1788,23070,24858,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-38,j.okafor,103,TCP_MISS
2024-03-14 16:29:28,1916,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.117,93.184.249.190,GET,1268,50878,52146,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-37,d.kim,50,TCP_MISS
2024-03-14 16:29:36,1698,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.99,93.184.179.206,GET,398,51062,51460,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-19,j.okafor,39,TCP_MISS
2024-03-14 16:29:56,2414,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.15,93.184.237.243,GET,1921,34763,36684,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-15,s.patel,6,TCP_HIT
2024-03-14 16:29:58,2765,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.166,93.184.152.147,GET,2429,18563,20992,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-06,l.novak,130,TCP_MISS
2024-03-14 16:30:02,1800,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.1,93.184.54.7,GET,730,65089,65819,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-01,d.kim,80,TCP_MISS
2024-03-14 16:30:11,2623,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.24,93.184.76.197,GET,1558,41689,43247,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,72,TCP_MISS
2024-03-14 16:30:50,1232,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.33,93.184.142.10,GET,1653,64914,66567,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-33,a.rivera,5,TCP_HIT
2024-03-14 16:31:00,2235,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.36,93.184.76.179,GET,1710,5865,7575,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-36,s.patel,183,TCP_MISS
2024-03-14 16:32:23,2805,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.6,93.184.14.224,GET,1458,75263,76721,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-06,m.chen,131,TCP_MISS
2024-03-14 16:32:33,2202,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.3,93.184.149.80,GET,2322,37825,40147,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-03,l.novak,18,TCP_MISS
2024-03-14 16:32:36,2911,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.112,93.184.244.180,GET,619,79117,79736,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-32,a.rivera,8,TCP_HIT
2024-03-14 16:33:06,2016,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.17,93.184.210.158,GET,1312,36628,37940,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-17,d.kim,56,TCP_MISS
2024-03-14 16:33:09,2051,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.52,93.184.23.102,GET,1332,86212,87544,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-12,j.okafor,13,TCP_MISS
2024-03-14 16:34:29,2118,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.119,93.184.24.202,GET,360,63715,64075,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-39,d.kim,4,TCP_HIT
2024-03-14 16:34:37,1776,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.177,93.184.226.161,GET,2093,89729,91822,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-17,j.okafor,40,TCP_MISS
2024-03-14 16:35:11,2750,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.151,93.184.138.117,GET,986,6707,7693,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-31,d.kim,72,TCP_MISS
2024-03-14 16:35:25,2305,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.106,93.184.167.151,GET,2073,1765,3838,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-26,s.patel,29,TCP_MISS
2024-03-14 16:36:36,2850,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.51,93.184.92.150,GET,1532,30274,31806,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-11,a.rivera,9,TCP_HIT
2024-03-14 16:37:40,1509,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.110,93.184.4.165,GET,2386,27781,30167,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-30,j.okafor,58,TCP_MISS
2024-03-14 16:38:34,1873,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.74,93.184.168.136,GET,1306,59704,61010,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-34,m.chen,129,TCP_MISS
2024-03-14 16:39:48,1475,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.76,93.184.43.225,GET,1245,13285,14530,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-36,l.novak,4,TCP_HIT
2024-03-14 16:40:31,1311,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.112,93.184.43.92,GET,1690,13679,15369,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Rate Limited by Origin,429,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,255,TCP_MISS
2024-03-14 16:40:33,1495,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.96,93.184.126.59,GET,808,80683,81491,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-16,d.kim,31,TCP_HIT
2024-03-14 16:41:16,2365,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.166,93.184.148.44,GET,1358,86714,88072,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-06,j.okafor,67,TCP_MISS
2024-03-14 16:42:42,2047,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.48,93.184.66.143,GET,558,44767,45325,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-08,m.chen,12,TCP_HIT
2024-03-14 16:43:13,2494,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.95,93.184.49.82,GET,2453,13231,15684,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-15,m.chen,7,TCP_HIT
2024-03-14 16:43:19,2698,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.99,93.184.31.176,GET,937,80602,81539,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-19,m.chen,34,TCP_MISS
2024-03-14 16:44:00,3934,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.135,93.184.145.137,GET,520,8400,8920,https://paste-anon-share.onion.ly/raw/x7f2a9,,paste-anon-share.onion.ly,Uncategorized,Uncategorized,Suspicious Destination,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,55,None,None,None,text/html,HTTPS,RIVERA-LT-15,a.rivera,26,TCP_MISS
2024-03-14 16:44:02,2626,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.27,93.184.13.48,GET,702,3412,4114,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Authentication Required,401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-27,m.chen,10,TCP_MISS
2024-03-14 16:44:17,2224,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.25,93.184.81.97,GET,1545,33914,35459,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-25,l.novak,8,TCP_HIT
2024-03-14 16:44:58,2853,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.54,93.184.86.92,GET,2042,53151,55193,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-14,j.okafor,28,TCP_MISS
2024-03-14 16:45:19,2620,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.21,93.184.93.172,GET,1630,46515,48145,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-21,s.patel,9,TCP_MISS
2024-03-14 16:45:20,2954,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.155,93.184.239.133,GET,1384,59838,61222,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-35,s.patel,78,TCP_MISS
2024-03-14 16:45:54,1763,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.164,93.184.179.149,GET,804,50090,50894,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-04,d.kim,25,TCP_MISS
2024-03-14 16:46:07,2610,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.11,93.184.153.108,GET,1367,0,1367,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-11,d.kim,288,TCP_MISS
2024-03-14 16:46:23,2279,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.80,93.184.141.125,GET,782,1851,2633,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-40,s.patel,19,TCP_MISS
2024-03-14 16:46:27,2422,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.23,93.184.247.220,GET,1447,0,1447,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-23,a.rivera,30,TCP_MISS
2024-03-14 16:47:59,2908,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.109,93.184.177.162,GET,1291,80354,81645,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-29,s.patel,139,TCP_MISS
2024-03-14 16:48:33,2593,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.194,93.184.27.176,GET,2116,35458,37574,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-34,a.rivera,10,TCP_HIT
